SESSION,ROOM,S_ORDER,FIRST_NAME,LAST_NAME,FULL_NAME,START,TYPE,MS_TITLE,WEEKDAY,START_STR,END_STR,SESSION_ORDER,TYPE_ORDER,TITLE,ABSTRACT
S9,SC3001,4,,,,2025-06-26 13:30:00,MS16,Approximations and errors in Krylov-based solvers,Thursday,15:00,15:30,109,16,,
S9,SC4011,1,Shinya,Miyajima,Shinya Miyajima,2025-06-26 13:30:00,MS1,Embracing new opportunities in numerical linear algebra,Thursday,13:30,14:00,109,1,Some norm bounds on the complimentary error matrix functions,"Let $A \in \mathbf{C}^{n \times n}$ be a square matrix such that ${\rm Re}(\lambda) > |{\rm Im}(\lambda)|$, $\forall \lambda \in \sigma(A)$, where $\sigma(A)$ is the spectrum of $A$. 
The error matrix function ${\rm erf}(A)$ and complimentary error matrix function ${\rm erfc}(A)$, which are introduced in \cite{Cortes}, are defined as 
$$
{\rm erf}(A) := \frac{2A}{\sqrt{\pi}}\int_{0}^{1} e^{-(Av)^{2}} dv \quad \text{and} \quad {\rm erfc}(A) := \frac{2A}{\sqrt{\pi}}\int_{1}^{\infty} e^{-(Av)^{2}} dv,
$$
respectively. 

One of the most important application of the complimentary error matrix function is the solution to systems of partial differential equation. 
Let $u_0, u(x,t) \in \mathbf{C}^n$. 
It is proven in \cite{Cortes} that the solution to semi-finite coupled diffusion problem 
\begin{eqnarray*}
u_{t} &=& A^2u_{xx}, \ x>0, \ t>0, \\
u(x,0) &=& 0, \ x>0, \quad 
u(0,t) = u_{0}, \ t>0, \quad 
u(x,t) \to 0, \ \textrm{as} \ x\rightarrow\infty, \ t > 0
\end{eqnarray*}
can be represented by using the complimentary error matrix function as follows:
$$
u(x,t) = {\rm erfc}\left(\frac{A^{-1}x}{2\sqrt{t}}\right)u_{0}, \quad x>0, \quad t>0. 
$$

Analogously to the scaler case, the functions ${\rm erf}(A)$ and ${\rm erfc}(A)$ satisfy the property ${\rm erf}(A) + {\rm erfc}(A) = I$, where $I$ is the $n \times n$ identity matrix. 
According to the Taylor expansion of $e^{-(Av)^{2}}$ where $v \in [0,1]$, and integrating term by term, we obtain 
$$
{\rm erf}(A) = \frac{2A}{\sqrt{\pi}}\sum_{k=0}^{\infty}\frac{(-1)^k A^{2k}}{k! (2k+1)}, 
$$
which is the Taylor expansion of ${\rm erf}(A)$ \cite{Cortes}. 
From this expansion and ${\rm erf}(A) + {\rm erfc}(A) = I$, we obtain 
$$
{\rm erfc}(A) = I - \frac{2A}{\sqrt{\pi}}\sum_{k=0}^{\infty}\frac{(-1)^k A^{2k}}{k! (2k+1)}. 
$$
In \cite{Cortes}, an upper bound on $\|{\rm erfc}(A)\|_2$ under the condition ${\rm Re}(\lambda) > |{\rm Im}(\lambda)|$, $\forall \lambda \in \sigma(A)$ has been derived as a corollary of the fact that ${\rm erfc}(A)$ is well-defined. 

The purpose of this talk is to present the following norm bounds: 
\begin{itemize}
\item a new upper bound on $\|{\rm erfc}(A)\|_2$ under a condition which is different from ${\rm Re}(\lambda) > |{\rm Im}(\lambda)|$, $\forall \lambda \in \sigma(A)$, 
\item upper bounds on $\|{\rm erf}(A) - {\rm erf}(B)\|_2$ and $\|{\rm erfc}(A) - {\rm erfc}(B)\|_2$, where $B \in \mathbf{C}^{n \times n}$, under an assumption, and 
\item upper bounds on 
$$
\left\|{\rm erf}(A) - \frac{2A}{\sqrt{\pi}}\sum_{k=0}^{m}\frac{(-1)^k A^{2k}}{k! (2k+1)}\right\|_2 \ \text{and} \ 
\left\|{\rm erfc}(A) - \left(I - \frac{2A}{\sqrt{\pi}}\sum_{k=0}^{m}\frac{(-1)^kA^{2k}}{k!(2k+1)}\right)\right\|_2,
$$ 
where $m$ is a nonnegative integer, under an assumption. 
\end{itemize}
We report results of numerical experiments in order to observe how much larger the presented bounds are compared to the corresponding norms. 
This talk is based on the joint work with Prof. Amir Sadeghi in Islamic Azad University. 

\begin{thebibliography}{5}
\bibitem{Cortes}
J. Cort$\acute{{\rm e}}$s, R. Company, L. J$\acute{{\rm o}}$dar, 
The complementary error matrix function and its role solving coupled diffusion mathematical models, 
Math. Comput. Modell, 42(9--10), 1023--1034 (2005). 
\end{thebibliography}"
S9,SC4011,2,Chiu-Yen,Kao,Chiu-Yen Kao,2025-06-26 13:30:00,MS1,Embracing new opportunities in numerical linear algebra,Thursday,14:00,14:30,109,1,A semi-definite optimization method for maximizing the shared band gap of topologicalpPhotonic crystals,"Topological photonic crystals (PCs) can support robust edge modes to transport electromagnetic energy in an efficient manner. Such edge modes are the eigenmodes of the PDE operator for a joint optical structure formed by connecting together two photonic crystals with distinct topological invariants, and the corresponding eigenfrequencies are located in the shared band gap of two individual photonic crystals. This work is concerned with maximizing the shared band gap of two photonic crystals with different topological features in order to increase the bandwidth of the edge modes. We develop a semi-definite optimization framework for the underlying optimal design problem, which enables efficient update of dielectric functions at each time step while respecting symmetry constraints and, when necessary, the constraints on topological invariants. At each iteration, we perform sensitivity analysis 
of the band gap function and the topological invariant constraint function to linearize the optimization problem and solve a convex semi-definite programming (SDP) problem efficiently. Numerical examples show that the proposed algorithm is superior in generating optimized optical structures with robust edge modes. (This is joint work with Junshan Lin at Auburn University and Braxton Osting at University of Utah)"
S9,SC4011,3,Akira,Imakura,Akira Imakura,2025-06-26 13:30:00,MS1,Embracing new opportunities in numerical linear algebra,Thursday,14:30,15:00,109,1,Deflation techniques for matrix function calculations based on double exponential-type numerical integral formula,"This talk focuses on efficient methods for computing matrix functions, such as matrix exponential and matrix square roots.
Recently, methods based on double exponential (DE)-type numerical integral formula have been proposed and have attracted much attention.
In this talk, we propose a convergence improvement based on a deflation technique of splitting eigen-components that adversely affect convergence."
S9,SC4011,4,,,,2025-06-26 13:30:00,MS1,Embracing new opportunities in numerical linear algebra,Thursday,15:00,15:30,109,1,,
S10,SC0008,1,Hermie,Monterde,Hermie Monterde,2025-06-26 16:00:00,MS24,Nonnegative and related families of matrices,Thursday,16:00,16:30,110,24,"Nonnegativity in quantum walks
","Let $X$ be a connected graph on $n$ vertices and let $H$ be a nonnegative symmetric matrix associated with $X$. A \textit{quantum walk} on $X$ is defined by the matrix
\begin{equation*}
U(t)=\exp({\mathrm{i}tH}),\quad t\in\mathbb{R}
\end{equation*}
which is unitary for each $t\in\mathbb{R}$. We say that two linearly independent unit vectors $\mathbf{x}$ and $\mathbf{y}$ in $\mathbb{C}^n$ admit \textit{perfect state transfer} if there exists a time $\tau$ and a unit complex number $\gamma$ such that
\begin{equation*}
U(\tau)\mathbf{x}=\gamma\mathbf{y}.
\end{equation*}
Perfect state transfer represents accurate transmission of pure quantum states associated with $\mathbf{x}$ and $\mathbf{y}$ -- a topic that is of paramount importance in quantum information processing. In this talk, we show how techniques from nonnegative matrix theory can be used to derive fundamental properties of perfect state transfer between nonnegative vectors. This is joint work with Chris Godsil and Stephen Kirkland.
"
S10,SC0008,2,Hitesh,Kumar,Hitesh Kumar,2025-06-26 16:00:00,MS24,Nonnegative and related families of matrices,Thursday,16:30,17:00,110,24,New results on second eigenvalue extremization," For an $n$-vertex graph $G$ with adjacency matrix $A(G)$, let $\lambda_1$ and $\lambda_2$ denote the first and the second largest eigenvalue of $A(G)$. The extremization problem for $\lambda_1$ has been extensively investigated in the literature. The second eigenvalue has been investigated primarily for regular graphs, and there are relatively fewer results on $\lambda_2$-extremization. In this talk, the speaker will discuss several new results on $\lambda_2$-extremization, which include:
\begin{enumerate}
 \item determining extremal trees of given order and diameter having maximum/minimum $\lambda_2$.
 \item determining complements of trees with given order and maximum/minimum $\lambda_2$.
 \item determining extremal trees of given order for the convex combination of $\lambda_1$ and $\lambda_2$, and the asymptotic behaviour of the convex combination. 
\end{enumerate}
The results are based on joint work with several people: Saieed Akbari, Bojan Mohar,  Shivaramakrishna Pragada, and Hanmeng Zhan.
"
S10,SC0008,3,Sivakumar,K.C.,Sivakumar K.C.,2025-06-26 16:00:00,MS24,Nonnegative and related families of matrices,Thursday,17:00,17:30,110,24,"Inverse $Z$-matrices with the bi-diagonal south-west structure
","Two new matrix classes are introduced; inverse cyclic matrices and bi-diagonal south-west matrices. An interesting relation is established between these classes. Applications to two classes of inverse $Z$-matrices are provided.
"
S10,SC0008,4,Raphael,Loewy,Raphael Loewy,2025-06-26 16:00:00,MS24,Nonnegative and related families of matrices,Thursday,17:30,18:00,110,24,On cones of polynomials preserving nonnegative matrices,"We consider polynomials preserving nonnegative matrices. Let $n$ be a positive integer and

\begin{equation*}
{\mathcal{P}}_{n}=\{p \in {{\mathbb{R}}}[x]: p(A)\geq 0 \text{ for all }  A \geq 0, A \in {\mathbb{R}}^{n,n}\}.
\end{equation*}
${\mathcal{P}}_{n}$ was defined by Loewy and London, motivated by the Nonnegative Inverse Eigenvalue Problem (NIEP), but is of independent interest. Clearly, ${\mathcal{P}}_{n}$ is a closed, convex cone.

\medskip
Given any polynomial $p$, we identify $p$ with its sequence of coefficients. In order to consider only finite dimensional vector spaces, we restrict the degree of the polynomials. Given a positive integer $m$, define

\begin{equation*}
{\mathcal{P}}_{n,m}=\{p \in {\mathcal{P}}_{n} : degree(p) \leq m \}.
\end{equation*}
Then, ${\mathcal{P}}_{n,m}$ can be thought as a cone in ${\mathbb{R}}^{m+1}$.

\medskip
It is clear that any polynomial with nonnegative coefficients is in ${\mathcal{P}}_{n}$. Therefore, the number, relative size and distribution of the negative coefficients of polynomials in ${\mathcal{P}}_{n}$ are of significant interest. Clark and Paparella showed that if $p \in {\mathcal{P}}_{n}$, then its first and last $n$ coefficients must be nonnegative. Hence, ${\mathcal{P}}_{n,m}$ is a simplicial cone, for any $0 < m <2n$.

\medskip
Let $m \geq 2n$. Then, ${\mathcal{P}}_{n,m}$ contains polynomials with negative coefficients. For example, there exists $a > 0$ such that $1+x+x^{2}+\cdots+x^{n-1}-ax^{n}+x^{n+1}+\cdots+x^{2n} \in {\mathcal{P}}_{n,2n}$ (the question of the optimal $a$ is of interest).
It follows that the structure of ${\mathcal{P}}_{n,m}$ is nontrivial. We consider its face structure, and in particular the one dimensional faces, that is, the extreme rays. Using some information on the possible coefficients of polynomials in  ${\mathcal{P}}_{n,m}$, we show that  ${\mathcal{P}}_{n,m}$ is not polyhedral, that is, contains infinitely many extreme rays. Additional preliminary results on the faces are obtained."
S10,SC0009,1,Srinivas,Eswar,Srinivas Eswar,2025-06-26 16:00:00,MS4,Linear algebra methods for inverse problems and data assimilation,Thursday,16:00,16:30,110,4,"Exchange algorithms for Optimal Experimental Design
","We tackle optimal sensor placement for Bayesian linear inverse problems by establishing connections to the Column Subset Selection Problem (CSSP). We build on the Golub-Klema-Stewart (GKS) approach which involves computing the truncated Singular Value Decomposition (SVD) followed by a pivoted QR factorization on the right singular vectors. We study the effects of using the Federov exchange rule, greedily swapping sensors while improving the objective, after a GKS-style initialization. Theoretical guarantees on the number of swaps are established. Numerical experiments on model inverse problems demonstrate the performance of our approaches.
"
S10,SC0009,2,Vishwas,Rao,Vishwas Rao,2025-06-26 16:00:00,MS4,Linear algebra methods for inverse problems and data assimilation,Thursday,16:30,17:00,110,4,,
S10,SC0009,3,Philip,Dinenis,Philip Dinenis,2025-06-26 16:00:00,MS4,Linear algebra methods for inverse problems and data assimilation,Thursday,17:00,17:30,110,4,Preconditioning for uncertainty quantification of high-dimensional inverse problems,"In variational inverse problems, the Laplace approximation of the posterior distribution can be estimated by minimizing an objective function and computing its inverse Hessian at the minimizer. In high-dimensional problems, computing and storing this inverse Hessian may be intractable while low-rank approximations may be poor in ill-conditioned settings. We show that in 4DVar problems, we can construct effective preconditioners using what we know about the scales of different sources of uncertainty – such as such as model, background, and measurement errors. When this is used in combination with the quasi-Newton method l-BFGS, we can greatly speed up the optimization and improve the approximation of posterior covariance. Moreover, the form of this approximation in terms of the symmetric low-rank updates, gives a way to factorize the covariance matrix and efficiently sample from the posterior distribution.
"
S10,SC0009,4,Arvind Krishna,Saibaba,Arvind Krishna Saibaba,2025-06-26 16:00:00,MS4,Linear algebra methods for inverse problems and data assimilation,Thursday,17:30,18:00,110,4,"Efficient hyperparameter estimation in Bayesian inverse problems using sample average approximation
","In Bayesian inverse problems, it is common to consider several hyperparameters that define the prior and the noise model that must be estimated from the data. In particular, we are interested in linear inverse problems with additive Gaussian noise and Gaussian priors defined using Matérn covariance models. In this case, we estimate the hyperparameters using the maximum a posteriori (MAP) estimate of the marginalized posterior distribution. However, this is a computationally intensive task since it involves computing log determinants. To address this challenge, we consider a stochastic average approximation (SAA) of the objective function and use the preconditioned Lanczos method to compute efficient approximations of the function and gradient evaluations. We propose a new preconditioner that can be updated cheaply for new values of the hyperparameters and an approach to compute approximations of the gradient evaluations, by reutilizing information from the function evaluations. We demonstrate the performance of our approach on static and dynamic seismic tomography problems.
"
S10,SC0012,1,Chung-Yun,Hsieh,Chung-Yun Hsieh,2025-06-26 16:00:00,MS7,Linear algebra and quantum information science,Thursday,16:00,16:30,110,7,Quantum complementarity: A novel resource for exclusion,"Complementarity is a phenomenon explaining several core features of quantum theory, such as the well-known uncertainty principle. Roughly speaking, two objects are said to be {\em complementary} if being certain about one of them necessarily forbids useful knowledge about the other. Two quantum measurements that do not commute form an example of complementary measurements, and this phenomenon can also be defined for ensembles of states. Although a key quantum feature, it is unclear whether complementarity can be understood more operationally, as a necessary resource in some quantum information task. Here we show this is the case, and relates to a novel task which we term {\em $\eta$-unambiguous exclusion}. As well as giving complementarity a clear operational definition, this also uncovers the foundational underpinning of unambiguous exclusion tasks for the first time. \\\\
Reference: C.-Y. Hsieh, R. Uola, P. Skrzypczyk, {\em Quantum complementarity: A novel resource for unambiguous exclusion and encryption}, arXiv:2309.11968.
"
S10,SC0012,2,Ngoc Muoi,Bui,Ngoc Muoi Bui,2025-06-26 16:00:00,MS7,Linear algebra and quantum information science,Thursday,16:30,17:00,110,7,On entanglement-breaking quantum channels,"Entanglement breaking (EB) channel is a completely positive and trace-preserving linear operator that disrupts the entanglement between the input system with any system. Examples of EB channels include depolarizing channels, quantum-classical channels, etc. We will discuss some characterizations of the class of EB channels for finite- and infinite-dimensional quantum systems. In particular, we show some sufficient conditions for channels to be EB."
S10,SC0012,3,Hsien-Yi,Hsieh,Hsien-Yi Hsieh,2025-06-26 16:00:00,MS7,Linear algebra and quantum information science,Thursday,17:00,17:30,110,7,Machine learning enhanced quantum state tomography,"Quantum state tomography is a fundamental tool in quantum information science, enabling the characterization and diagnosis of quantum states through numerical methods. In this work, we explore the use of machine learning techniques to accelerate the inference of continuous-variable (CV) quantum states. Specifically, we demonstrate how convolutional neural networks (CNNs) can be employed to efficiently infer compressed representations of CV quantum states. Furthermore, we present a machine-learning-assisted framework for Bayesian quantum state tomography, which enhances reconstruction accuracy and computational efficiency. We also discuss recent advances in operator learning methods and examine the mathematical behavior of learning CV quantum states in function space."
S10,SC0012,4,Sang-Gyun,Youn,Sang-Gyun Youn,2025-06-26 16:00:00,MS7,Linear algebra and quantum information science,Thursday,17:30,18:00,110,7,,
S10,SC0014,1,Steffen W. R.,Werner,Steffen W. R. Werner,2025-06-26 16:00:00,MS5,"Advances in matrix equations: Theory, computations, and applications",Thursday,16:00,16:30,110,5,Efficiently solving nonstandard Riccati equations via indefinite factorizations,"The continuous-time symmetric algebraic Riccati equation (CARE) is a special
type of nonlinear matrix-valued equation and an essential component
of many applications, including controller design, model order reduction and
game theory.
While there have been many developments in recent years regarding new solution
methods of CAREs in the setting of large-scale sparse coefficient matrices,
these methods are typically based on semi-definite low-rank factorizations of
their solutions and consider the classical CARE formulation
\begin{equation*}
  A^{\mathsf{T}} X E + E^{\mathsf{T}} X A + C^{\mathsf{T}} Q C -
    E^{\mathsf{T}} X B R B^{\mathsf{T}} X E = 0,
\end{equation*}
with $Q$ and $R$ symmetric positive definite.
In this work, we investigate solution methods for large-scale sparse generalized
CAREs of the form
\begin{equation*}
  A^{\mathsf{T}} X E + E^{\mathsf{T}} X A + C^{\mathsf{T}} Q C -
    (E^{\mathsf{T}} X B + S) R (E^{\mathsf{T}} X B + S)^{\mathsf{T}} = 0,
\end{equation*}
where $Q$ and $R$ can be symmetric positive definite,  negative definite,
or even indefinite.
The solutions and intermediate approximations to such general equations often
do not follow the classical semi-definite structure.
Therefore, we are utilizing low-rank symmetric indefinite $LDL^{\mathsf{T}}$
factorizations of the CARE solution in our algorithms, which enable efficient
computations; see, for example,~\cite{Werner_SaaW24}.

\begin{thebibliography}{10}
\bibitem{Werner_SaaW24}
J.~Saak and S.~W.~R. Werner.
\newblock Using {$LDL^{T}$} factorizations in {N}ewton's method for solving
  general large-scale algebraic {R}iccati equations.
\newblock {\em Electron. Trans. Numer. Anal.}, 62:95--118, 2024.
\newblock doi:10.1553/etna\_vol62s95
\end{thebibliography}
"
S10,SC0014,2,Rudra,Kamat,Rudra Kamat,2025-06-26 16:00:00,MS5,"Advances in matrix equations: Theory, computations, and applications",Thursday,16:30,17:00,110,5,"Simultaneous symplectic normalisation of quadratic forms
","A fundamental result in symplectic linear algebra states that for a given positive semi-definite quadratic form on a symplectic space there exists a symplectic basis in which the quadratic form reduces to a normal form. The special case of the aforementioned result for positive definite quadratic forms is known as Williamson's theorem. In this work, we establish necessary and sufficient conditions on positive semi-definite quadratic forms on a symplectic space to be simultaneously reduced to their normal forms in a common symplectic basis. In particular, we establish conditions on \(2n\times 2n\) real symmetric positive-definite matrices to be simultaneously diagonalisable by a symplectic matrix in the sense of Williamson's theorem. We also discuss some applications of the main result in quantum information theory and statistical thermodynamics.
"
S10,SC0014,3,Anjali,Beniwal,Anjali Beniwal,2025-06-26 16:00:00,MS5,"Advances in matrix equations: Theory, computations, and applications",Thursday,17:00,17:30,110,5,Computation of an exact and approximate GCRD of several polynomial matrices using generalized Sylvester matrices,"The computation of an exact and approximate Greatest Common Right Divisor (GCRD) of polynomial matrices is a fundamental problem in control theory and signal processing. While extensive research has been conducted on the Greatest Common Divisors (GCDs) of scalar polynomials, the study of GCRDs in polynomial matrices remains relatively limited. It is important to develop fast and reliable ways to compute both exact and approximate GCRD, especially when dealing with approximate cases where the data is corrupted by noise.\\
We address the problem of computing both exact and approximate GCRDs for a given set of univariate polynomial matrices $B_1(s), \dots, B_t(s)$. We establish a key theoretical result—proving that the rank deficiency of a particular generalized Sylvester matrix associated with $P(s)$, where $P(s)$ is obtained by stacking $B_1(s), \dots, B_t(s)$ one below the other, corresponds to the degree of the determinant of their GCRD. This equivalence enables us to develop efficient algorithms for computing an exact GCRD using \textit{Effectively Eliminating QR} (EEQR) decomposition and $SVD$ of that particular generalized Sylvester matrix. $SVD$ can handle noise-corrupted data, making it particularly effective for computing an approximate GCRD. This approach leverages the numerical rank of that particular generalized Sylvester matrix to estimate the degree of an approximate GCRD. Both algorithms are simple to develop, easy to understand, and convenient to implement, ensuring scalability.\\
We validate our results through various numerical examples, demonstrating their effectiveness. These findings have significant implications for applications requiring polynomial matrix factorizations and simplifications in the presence of noise and uncertainty."
S10,SC0014,4,Tanay,Saha,Tanay Saha,2025-06-26 16:00:00,MS5,"Advances in matrix equations: Theory, computations, and applications",Thursday,17:30,18:00,110,5,"Computing the nearest structured non-prime polynomial matrix: theory, algorithms, and numerical approaches","We first address the problem of computing the nearest non-prime polynomial matrix to a given left-prime polynomial matrix, without imposing structural constraints. This problem extends the classical task of finding the nearest non-coprime polynomials to a set of coprime polynomials. Our approach begins by establishing the equivalence between the left-primeness property of a polynomial matrix and the rank deficiency of a specific block Toeplitz matrix derived from the polynomial matrix. By leveraging this equivalence, we reformulate the problem as finding the nearest Structured Low-Rank Approximation (SLRA) to the associated block Toeplitz matrix, with a particular focus on cases where the leading coefficient matrix of the left-prime polynomial matrix has full row rank.

We further generalize the problem to compute a non-prime matrix that is as close as possible to a given left-prime polynomial matrix while preserving a predefined structural form. In this setting, the problem is again recast as computing the nearest SLRA of a structured matrix in case of full rank leading coefficient matrix. For computing SLRA, we employ numerical techniques such as the STLN method and regularized factorization, both of which are well-documented in the literature.

Additionally, we prove that it is possible to approximate a left-prime polynomial matrix with a rank-deficient leading coefficient matrix by a non-prime polynomial matrix, without adhering to the underlying structure. For cases involving structured coefficient matrices, we reformulate the problem as a constrained optimization task. By applying numerical optimization methods, we solve this optimization problem effectively.

Finally, we demonstrate the efficacy of our proposed algorithm with several numerical examples and compare the results with existing approaches in the literature wherever possible."
S10,SC1001,1,Yuan Hsun,Lo,Yuan Hsun Lo,2025-06-26 16:00:00,MS25,Enumerative/algebraic combinatorics and matrices,Thursday,16:00,16:30,110,25,"On cyclic-shift-full-rank matrices
","A binary matrix is said to be cyclic-shift-full-rank (CSFR) if it has full row rank no matter how its rows are cyclically shifted.
In this talk, we will construct CSFR matrices for any row size and introduce their applications on collision channels without feedback in which CSFR matrices are employed as protocol sequences.
"
S10,SC1001,2,Xiao-Nan,Lu,Xiao-Nan Lu,2025-06-26 16:00:00,MS25,Enumerative/algebraic combinatorics and matrices,Thursday,16:30,17:00,110,25,Ternary circulant almost orthogonal arrays with (near) D-optimality and good binary sequence pairs,"Circulant almost orthogonal arrays (CAOAs) are a type of circulant matrices used in the statistical design of fMRI experiments. D-optimality, which maximizes the determinant of the information matrix of a design, plays a key role in ensuring efficiency of experiments.
This talk will focus on ternary CAOAs with strength $2$, emphasizing the characterization of D-optimal and near D-optimal CAOAs and investigating their relations with binary sequence pairs with good correlation properties.
"
S10,SC1001,3,Lei,Cao,Lei Cao,2025-06-26 16:00:00,MS25,Enumerative/algebraic combinatorics and matrices,Thursday,17:00,17:30,110,25,"Pattern avoiding and pattern forcing $(0,1)$-matrices for some permutation patterns
","Let $A = [a_{ij}]$ be an $n \times n$ $(0,1)$-matrix, $P = [p_{ij}]$ an $n \times n$ permutation matrix, and $Q$ a $k \times k$ permutation matrix with $k \leq n$. We write $P \leq A$ if $p_{ij} \leq a_{ij}$ for all $i, j = 1, 2, \ldots, n$.

\begin{itemize}
    \item $A$ is \emph{$Q$-avoiding} if and only if there does not exist a $k \times k$ submatrix $A_k$ of $A$ such that $Q \leq A_k$ entrywise.

    \item $A$ is \emph{$Q$-permutation avoiding} if and only if there does not exist an $n \times n$ permutation matrix $P \leq A$ such that $Q$ is a $k \times k$ submatrix of $P$.

    \item $A$ is \emph{$Q$-forcing} if and only if every $n \times n$ permutation matrix $P \leq A$ contains $Q$ as a $k \times k$ submatrix.
\end{itemize}



In this presentation, I will discuss recent results on $Q$-avoiding, $Q$-permutation avoiding, and $Q$-forcing $(0,1)$-matrices for certain special permutation patterns $Q$. Specifically, we investigate the minimum number of zeros in $(0,1)$-matrices that avoid or force particular permutation patterns. Additionally, we examine the polytope of 123-avoiding doubly stochastic matrices—that is, the convex hull of all 123-avoiding permutation matrices.
"
S10,SC1001,4,Shen-Fu,Tsai,Shen-Fu Tsai,2025-06-26 16:00:00,MS25,Enumerative/algebraic combinatorics and matrices,Thursday,17:30,18:00,110,25,"Extremal and saturation function of multidimensional 0-1 matrices
","Pattern avoidance is a central topic in combinatorics. With connection to ordered graph and sequence, extremal theories about avoidance of 0-1 matrices have had applications on areas like geometry problems, robot navigation, etc. In recent years, investigation of a similar extremal function called saturation function has gained interests in the community although saturation of graph dated long back to Erd\H{o}s. For both the original and new extremal functions, we give an overview of related works that extend 0-1 matrices to multidimensional 0-1 matrices.
"
S10,SC1003,1,Ding,Lu,Ding Lu,2025-06-26 16:00:00,MS14,"Pencils, polynomial, and rational matrices",Thursday,16:00,16:30,110,14,,
S10,SC1003,2,Shreemayee,Bora,Shreemayee Bora,2025-06-26 16:00:00,MS14,"Pencils, polynomial, and rational matrices",Thursday,16:30,17:00,110,14,The distance to bounded realness revisited,"The spectrum of a Hamiltonian matrix is symmetric with respect to the imaginary axis. Hence its eigenvalues occur in pairs $(\lambda, -\bar{\lambda})$ if the matrix is complex and in quadruples, $(\lambda, \bar{\lambda}, -\bar{\lambda},-\lambda)$ if the matrix is real. This pairing breaks down when the eigenvalues are purely imaginary and this can lead to numerical challenges in computational methods used in optimal control.  The distance from a given Hamiltonian matrix $H$ to a nearest Hamiltonian matrix $H + \Delta H$ such that any further arbitrarily small Hamiltonian perturbation to $H + \Delta H$ generically removes all its purely imaginary eigenvalues is called the \emph{distance to bounded realness}. Algorithms for finding an upper bound of this distance have been obtained in the literature. In this talk we will present upper and lower bounds on the distance to \emph{bounded realness} which are often seen to be tight in numerical experiments. In fact in many cases the bounds are seen to be equal. We identify conditions under which the equality holds. In particular, we show that our algorithm computes the distance if the Hamiltonian matrix $H$ has only purely imaginary eigenvalues with the ones of positive type being separated from those of negative type. The key to obtaining the results is to convert the Hamiltonian matrix eigenvalue problem into that of an eigenvalue problem associated with a closely related Hermitian matrix pencil.

This is joint work with Kannan R. of the Department of Mathematics, IIT Guwahati. 
"
S10,SC1003,3,Miryam,Gnazzo,Miryam Gnazzo,2025-06-26 16:00:00,MS14,"Pencils, polynomial, and rational matrices",Thursday,17:00,17:30,110,14,Stable extraction of eigenpairs from a subspace for generalized eigenvalue problems,"In this talk, we consider generalized eigenvalue problems associated with pencils in the form $A v = \lambda B v$, with $A,B \in \mathbb{R}^{m \times m}$. In several frameworks, we may be interested in the numerical approximation of a prescribed subset of eigenvectors, possibly coming from a good approximation of part of the eigenspace. This extraction of eigenpairs from a subspace can be done employing a class of methods often called oblique projectors. They consist in solving a different generalized eigenvalue problem $P^TAQv = \lambda P^T B Qv$, for suitable $P,Q\in \mathbb{R}^{m \times n}$ and $n<m$. A popular example of oblique projectors is Rayleigh-Ritz. However, it can be observed that this method is not backward stable. The goal of this talk consists in proposing alternative methods within the family of oblique projectors, with the additional property of being backward stable. Moreover, in settings where $m \gg n$, we present a randomized version of this technique, obtained via the solution a sketched version of the generalized eigenvalue problem.
"
S10,SC1003,4,Alicia,Roca,Alicia Roca,2025-06-26 16:00:00,MS14,"Pencils, polynomial, and rational matrices",Thursday,17:30,18:00,110,14,Row completion of polynomial and rational matrices and partial prescription of their  structure,"The matrix completion problem consists in characterizing the existence of a matrix with certain properties when a submatrix is prescribed.  It is an important problem in Matrix Theory.
Completion problems of matrices frequently arise in applications, for instance in structural changes of the dynamics of a system or in pole placement problems in control  theory. They also appear in solutions of perturbation problems. 
This work is devoted to the row completion problem for polynomial and rational matrices. 
We characterize the existence of a polynomial matrix when its complete structural data  (the invariant factors, the invariants orders at infinity, and the column and row minimal indices) and some of its rows are prescribed, allowing the completed matrix to increase the degree.
The same problem is solved for rational matrices.
We have also  solved the corresponding problem of partial prescription of the complete structural data covering  all of the possibilities. We will show here some cases.
Obviously, the results obtained hold for the corresponding column  completion problems.


"
S10,SC1005,1,Mary,Flagg,Mary Flagg,2025-06-26 16:00:00,MS17,Graphs and matrices in honor of Leslie Hogben's retirement,Thursday,16:00,16:30,110,17,Reconfiguring a community,"Reconfiguration is a process of transforming one feasible solution to a problem into another feasible solution in small incremental steps while maintaining the property of being a solution at each step. In the case of graph theory, solutions to problems are often subsets of the vertex set with a specific property. We refer to these as vertex set parameters. In this talk I will share a universal approach to vertex set parameter reconfiguration developed with Leslie Hogben and Bryan Curtis that is applied to zero forcing variants as well as other common graph parameters. Zero forcing was developed in this community to be an upper bound to the nullity of any real symmetric matrix with off-diagonal zero pattern determined by the adjacency matrix of a given graph. Understanding zero forcing sets has applications to understanding eigenvalues and eigenvectors of these matrices. 
Reconfiguration is also a description of how Leslie Hogben has helped to change our community for the better, one step at a time by facilitating community and research opportunity to graduate students, new researchers and faculty at undergraduate institutions. I will share my perspective on her reconfiguration efforts.
"
