SESSION,ROOM,S_ORDER,FIRST_NAME,LAST_NAME,FULL_NAME,START,TYPE,MS_TITLE,WEEKDAY,START_STR,END_STR,SESSION_ORDER,TYPE_ORDER,TITLE,ABSTRACT
S10,SC0009,2,Vishwas,Rao,Vishwas Rao,2025-06-26 16:00:00,MS4,Linear algebra methods for inverse problems and data assimilation,Thursday,16:30,17:00,110,4,,
S10,SC0009,3,Philip,Dinenis,Philip Dinenis,2025-06-26 16:00:00,MS4,Linear algebra methods for inverse problems and data assimilation,Thursday,17:00,17:30,110,4,Preconditioning for uncertainty quantification of high-dimensional inverse problems,"<p>In variational inverse problems, the Laplace approximation of the
posterior distribution can be estimated by minimizing an objective
function and computing its inverse Hessian at the minimizer. In
high-dimensional problems, computing and storing this inverse Hessian
may be intractable while low-rank approximations may be poor in
ill-conditioned settings. We show that in 4DVar problems, we can
construct effective preconditioners using what we know about the scales
of different sources of uncertainty – such as such as model, background,
and measurement errors. When this is used in combination with the
quasi-Newton method l-BFGS, we can greatly speed up the optimization and
improve the approximation of posterior covariance. Moreover, the form of
this approximation in terms of the symmetric low-rank updates, gives a
way to factorize the covariance matrix and efficiently sample from the
posterior distribution.</p>
"
S10,SC0009,4,Arvind Krishna,Saibaba,Arvind Krishna Saibaba,2025-06-26 16:00:00,MS4,Linear algebra methods for inverse problems and data assimilation,Thursday,17:30,18:00,110,4,"Efficient hyperparameter estimation in Bayesian inverse problems using sample average approximation
","<p>In Bayesian inverse problems, it is common to consider several
hyperparameters that define the prior and the noise model that must be
estimated from the data. In particular, we are interested in linear
inverse problems with additive Gaussian noise and Gaussian priors
defined using Matérn covariance models. In this case, we estimate the
hyperparameters using the maximum a posteriori (MAP) estimate of the
marginalized posterior distribution. However, this is a computationally
intensive task since it involves computing log determinants. To address
this challenge, we consider a stochastic average approximation (SAA) of
the objective function and use the preconditioned Lanczos method to
compute efficient approximations of the function and gradient
evaluations. We propose a new preconditioner that can be updated cheaply
for new values of the hyperparameters and an approach to compute
approximations of the gradient evaluations, by reutilizing information
from the function evaluations. We demonstrate the performance of our
approach on static and dynamic seismic tomography problems.</p>
"
S10,SC0012,1,Chung-Yun,Hsieh,Chung-Yun Hsieh,2025-06-26 16:00:00,MS7,Linear algebra and quantum information science,Thursday,16:00,16:30,110,7,Quantum complementarity: A novel resource for exclusion,"<p>Complementarity is a phenomenon explaining several core features of
quantum theory, such as the well-known uncertainty principle. Roughly
speaking, two objects are said to be <span><em>complementary</em></span>
if being certain about one of them necessarily forbids useful knowledge
about the other. Two quantum measurements that do not commute form an
example of complementary measurements, and this phenomenon can also be
defined for ensembles of states. Although a key quantum feature, it is
unclear whether complementarity can be understood more operationally, as
a necessary resource in some quantum information task. Here we show this
is the case, and relates to a novel task which we term <span><em><span
class=""math inline""><em>η</em></span>-unambiguous exclusion</em></span>.
As well as giving complementarity a clear operational definition, this
also uncovers the foundational underpinning of unambiguous exclusion
tasks for the first time.<br />
<br />
Reference: C.-Y. Hsieh, R. Uola, P. Skrzypczyk, <span><em>Quantum
complementarity: A novel resource for unambiguous exclusion and
encryption</em></span>, arXiv:2309.11968.</p>
"
S10,SC0012,2,Ngoc Muoi,Bui,Ngoc Muoi Bui,2025-06-26 16:00:00,MS7,Linear algebra and quantum information science,Thursday,16:30,17:00,110,7,On entanglement-breaking quantum channels,"<p>Entanglement breaking (EB) channel is a completely positive and
trace-preserving linear operator that disrupts the entanglement between
the input system with any system. Examples of EB channels include
depolarizing channels, quantum-classical channels, etc. We will discuss
some characterizations of the class of EB channels for finite- and
infinite-dimensional quantum systems. In particular, we show some
sufficient conditions for channels to be EB.</p>
"
S10,SC0012,3,Hsien-Yi,Hsieh,Hsien-Yi Hsieh,2025-06-26 16:00:00,MS7,Linear algebra and quantum information science,Thursday,17:00,17:30,110,7,,
S10,SC0012,4,Sang-Gyun,Youn,Sang-Gyun Youn,2025-06-26 16:00:00,MS7,Linear algebra and quantum information science,Thursday,17:30,18:00,110,7,,
S10,SC0014,1,Steffen W. R.,Werner,Steffen W. R. Werner,2025-06-26 16:00:00,MS5,"Advances in matrix equations: Theory, computations, and applications",Thursday,16:00,16:30,110,5,Efficiently solving nonstandard Riccati equations via indefinite factorizations,"<p>The continuous-time symmetric algebraic Riccati equation (CARE) is a
special type of nonlinear matrix-valued equation and an essential
component of many applications, including controller design, model order
reduction and game theory. While there have been many developments in
recent years regarding new solution methods of CAREs in the setting of
large-scale sparse coefficient matrices, these methods are typically
based on semi-definite low-rank factorizations of their solutions and
consider the classical CARE formulation <span
class=""math display""><em>A</em><sup>T</sup><em>X</em><em>E</em> + <em>E</em><sup>T</sup><em>X</em><em>A</em> + <em>C</em><sup>T</sup><em>Q</em><em>C</em> − <em>E</em><sup>T</sup><em>X</em><em>B</em><em>R</em><em>B</em><sup>T</sup><em>X</em><em>E</em> = 0,</span>
with <span class=""math inline""><em>Q</em></span> and <span
class=""math inline""><em>R</em></span> symmetric positive definite. In
this work, we investigate solution methods for large-scale sparse
generalized CAREs of the form <span
class=""math display""><em>A</em><sup>T</sup><em>X</em><em>E</em> + <em>E</em><sup>T</sup><em>X</em><em>A</em> + <em>C</em><sup>T</sup><em>Q</em><em>C</em> − (<em>E</em><sup>T</sup><em>X</em><em>B</em> + <em>S</em>)<em>R</em>(<em>E</em><sup>T</sup><em>X</em><em>B</em> + <em>S</em>)<sup>T</sup> = 0,</span>
where <span class=""math inline""><em>Q</em></span> and <span
class=""math inline""><em>R</em></span> can be symmetric positive
definite, negative definite, or even indefinite. The solutions and
intermediate approximations to such general equations often do not
follow the classical semi-definite structure. Therefore, we are
utilizing low-rank symmetric indefinite <span
class=""math inline""><em>L</em><em>D</em><em>L</em><sup>T</sup></span>
factorizations of the CARE solution in our algorithms, which enable
efficient computations; see, for example, <span class=""citation""
data-cites=""Werner_SaaW24""></span>.</p>
<div class=""thebibliography"">
<p><span>10</span> J. Saak and S. W. R. Werner. Using <span><span
class=""math inline""><em>L</em><em>D</em><em>L</em><sup><em>T</em></sup></span></span>
factorizations in <span>N</span>ewton’s method for solving general
large-scale algebraic <span>R</span>iccati equations. , 62:95–118, 2024.
doi:10.1553/etna_vol62s95</p>
</div>
"
S10,SC0014,2,Rudra,Kamat,Rudra Kamat,2025-06-26 16:00:00,MS5,"Advances in matrix equations: Theory, computations, and applications",Thursday,16:30,17:00,110,5,"Simultaneous symplectic normalisation of quadratic forms
","<p>A fundamental result in symplectic linear algebra states that for a
given positive semi-definite quadratic form on a symplectic space there
exists a symplectic basis in which the quadratic form reduces to a
normal form. The special case of the aforementioned result for positive
definite quadratic forms is known as Williamson’s theorem. In this work,
we establish necessary and sufficient conditions on positive
semi-definite quadratic forms on a symplectic space to be simultaneously
reduced to their normal forms in a common symplectic basis. In
particular, we establish conditions on <span
class=""math inline"">2<em>n</em> × 2<em>n</em></span> real symmetric
positive-definite matrices to be simultaneously diagonalisable by a
symplectic matrix in the sense of Williamson’s theorem. We also discuss
some applications of the main result in quantum information theory and
statistical thermodynamics.</p>
"
S10,SC0014,3,Anjali,Beniwal,Anjali Beniwal,2025-06-26 16:00:00,MS5,"Advances in matrix equations: Theory, computations, and applications",Thursday,17:00,17:30,110,5,Computation of an exact and approximate GCRD of several polynomial matrices using generalized Sylvester matrices,"<p>The computation of an exact and approximate Greatest Common Right
Divisor (GCRD) of polynomial matrices is a fundamental problem in
control theory and signal processing. While extensive research has been
conducted on the Greatest Common Divisors (GCDs) of scalar polynomials,
the study of GCRDs in polynomial matrices remains relatively limited. It
is important to develop fast and reliable ways to compute both exact and
approximate GCRD, especially when dealing with approximate cases where
the data is corrupted by noise.<br />
We address the problem of computing both exact and approximate GCRDs for
a given set of univariate polynomial matrices <span
class=""math inline""><em>B</em><sub>1</sub>(<em>s</em>), …, <em>B</em><sub><em>t</em></sub>(<em>s</em>)</span>.
We establish a key theoretical result—proving that the rank deficiency
of a particular generalized Sylvester matrix associated with <span
class=""math inline""><em>P</em>(<em>s</em>)</span>, where <span
class=""math inline""><em>P</em>(<em>s</em>)</span> is obtained by
stacking <span
class=""math inline""><em>B</em><sub>1</sub>(<em>s</em>), …, <em>B</em><sub><em>t</em></sub>(<em>s</em>)</span>
one below the other, corresponds to the degree of the determinant of
their GCRD. This equivalence enables us to develop efficient algorithms
for computing an exact GCRD using <em>Effectively Eliminating QR</em>
(EEQR) decomposition and <span
class=""math inline""><em>S</em><em>V</em><em>D</em></span> of that
particular generalized Sylvester matrix. <span
class=""math inline""><em>S</em><em>V</em><em>D</em></span> can handle
noise-corrupted data, making it particularly effective for computing an
approximate GCRD. This approach leverages the numerical rank of that
particular generalized Sylvester matrix to estimate the degree of an
approximate GCRD. Both algorithms are simple to develop, easy to
understand, and convenient to implement, ensuring scalability.<br />
We validate our results through various numerical examples,
demonstrating their effectiveness. These findings have significant
implications for applications requiring polynomial matrix factorizations
and simplifications in the presence of noise and uncertainty.</p>
"
S10,SC0014,4,Tanay,Saha,Tanay Saha,2025-06-26 16:00:00,MS5,"Advances in matrix equations: Theory, computations, and applications",Thursday,17:30,18:00,110,5,"Computing the nearest structured non-prime polynomial matrix: theory, algorithms, and numerical approaches","<p>We first address the problem of computing the nearest non-prime
polynomial matrix to a given left-prime polynomial matrix, without
imposing structural constraints. This problem extends the classical task
of finding the nearest non-coprime polynomials to a set of coprime
polynomials. Our approach begins by establishing the equivalence between
the left-primeness property of a polynomial matrix and the rank
deficiency of a specific block Toeplitz matrix derived from the
polynomial matrix. By leveraging this equivalence, we reformulate the
problem as finding the nearest Structured Low-Rank Approximation (SLRA)
to the associated block Toeplitz matrix, with a particular focus on
cases where the leading coefficient matrix of the left-prime polynomial
matrix has full row rank.</p>
<p>We further generalize the problem to compute a non-prime matrix that
is as close as possible to a given left-prime polynomial matrix while
preserving a predefined structural form. In this setting, the problem is
again recast as computing the nearest SLRA of a structured matrix in
case of full rank leading coefficient matrix. For computing SLRA, we
employ numerical techniques such as the STLN method and regularized
factorization, both of which are well-documented in the literature.</p>
<p>Additionally, we prove that it is possible to approximate a
left-prime polynomial matrix with a rank-deficient leading coefficient
matrix by a non-prime polynomial matrix, without adhering to the
underlying structure. For cases involving structured coefficient
matrices, we reformulate the problem as a constrained optimization task.
By applying numerical optimization methods, we solve this optimization
problem effectively.</p>
<p>Finally, we demonstrate the efficacy of our proposed algorithm with
several numerical examples and compare the results with existing
approaches in the literature wherever possible.</p>
"
S10,SC1001,1,Yuan Hsun,Lo,Yuan Hsun Lo,2025-06-26 16:00:00,MS25,Enumerative/algebraic combinatorics and matrices,Thursday,16:00,16:30,110,25,"On cyclic-shift-full-rank matrices
","<p>A binary matrix is said to be cyclic-shift-full-rank (CSFR) if it has
full row rank no matter how its rows are cyclically shifted. In this
talk, we will construct CSFR matrices for any row size and introduce
their applications on collision channels without feedback in which CSFR
matrices are employed as protocol sequences.</p>
"
S10,SC1001,2,Xiao-Nan,Lu,Xiao-Nan Lu,2025-06-26 16:00:00,MS25,Enumerative/algebraic combinatorics and matrices,Thursday,16:30,17:00,110,25,Ternary circulant almost orthogonal arrays with (near) D-optimality and good binary sequence pairs,"<p>Circulant almost orthogonal arrays (CAOAs) are a type of circulant
matrices used in the statistical design of fMRI experiments.
D-optimality, which maximizes the determinant of the information matrix
of a design, plays a key role in ensuring efficiency of experiments.
This talk will focus on ternary CAOAs with strength <span
class=""math inline"">2</span>, emphasizing the characterization of
D-optimal and near D-optimal CAOAs and investigating their relations
with binary sequence pairs with good correlation properties.</p>
"
S10,SC1001,3,Lei,Cao,Lei Cao,2025-06-26 16:00:00,MS25,Enumerative/algebraic combinatorics and matrices,Thursday,17:00,17:30,110,25,"Pattern avoiding and pattern forcing $(0,1)$-matrices for some permutation patterns
","<p>Let <span
class=""math inline""><em>A</em> = [<em>a</em><sub><em>i</em><em>j</em></sub>]</span>
be an <span class=""math inline""><em>n</em> × <em>n</em></span> <span
class=""math inline"">(0, 1)</span>-matrix, <span
class=""math inline""><em>P</em> = [<em>p</em><sub><em>i</em><em>j</em></sub>]</span>
an <span class=""math inline""><em>n</em> × <em>n</em></span> permutation
matrix, and <span class=""math inline""><em>Q</em></span> a <span
class=""math inline""><em>k</em> × <em>k</em></span> permutation matrix
with <span class=""math inline""><em>k</em> ≤ <em>n</em></span>. We write
<span class=""math inline""><em>P</em> ≤ <em>A</em></span> if <span
class=""math inline""><em>p</em><sub><em>i</em><em>j</em></sub> ≤ <em>a</em><sub><em>i</em><em>j</em></sub></span>
for all <span
class=""math inline""><em>i</em>, <em>j</em> = 1, 2, …, <em>n</em></span>.</p>
<ul>
<li><p><span class=""math inline""><em>A</em></span> is <em><span
class=""math inline""><em>Q</em></span>-avoiding</em> if and only if there
does not exist a <span
class=""math inline""><em>k</em> × <em>k</em></span> submatrix <span
class=""math inline""><em>A</em><sub><em>k</em></sub></span> of <span
class=""math inline""><em>A</em></span> such that <span
class=""math inline""><em>Q</em> ≤ <em>A</em><sub><em>k</em></sub></span>
entrywise.</p></li>
<li><p><span class=""math inline""><em>A</em></span> is <em><span
class=""math inline""><em>Q</em></span>-permutation avoiding</em> if and
only if there does not exist an <span
class=""math inline""><em>n</em> × <em>n</em></span> permutation matrix
<span class=""math inline""><em>P</em> ≤ <em>A</em></span> such that <span
class=""math inline""><em>Q</em></span> is a <span
class=""math inline""><em>k</em> × <em>k</em></span> submatrix of <span
class=""math inline""><em>P</em></span>.</p></li>
<li><p><span class=""math inline""><em>A</em></span> is <em><span
class=""math inline""><em>Q</em></span>-forcing</em> if and only if every
<span class=""math inline""><em>n</em> × <em>n</em></span> permutation
matrix <span class=""math inline""><em>P</em> ≤ <em>A</em></span> contains
<span class=""math inline""><em>Q</em></span> as a <span
class=""math inline""><em>k</em> × <em>k</em></span> submatrix.</p></li>
</ul>
<p>In this presentation, I will discuss recent results on <span
class=""math inline""><em>Q</em></span>-avoiding, <span
class=""math inline""><em>Q</em></span>-permutation avoiding, and <span
class=""math inline""><em>Q</em></span>-forcing <span
class=""math inline"">(0, 1)</span>-matrices for certain special
permutation patterns <span class=""math inline""><em>Q</em></span>.
Specifically, we investigate the minimum number of zeros in <span
class=""math inline"">(0, 1)</span>-matrices that avoid or force
particular permutation patterns. Additionally, we examine the polytope
of 123-avoiding doubly stochastic matrices—that is, the convex hull of
all 123-avoiding permutation matrices.</p>
"
S10,SC1001,4,Shen-Fu,Tsai,Shen-Fu Tsai,2025-06-26 16:00:00,MS25,Enumerative/algebraic combinatorics and matrices,Thursday,17:30,18:00,110,25,"Extremal and saturation function of multidimensional 0-1 matrices
","<p>Pattern avoidance is a central topic in combinatorics. With
connection to ordered graph and sequence, extremal theories about
avoidance of 0-1 matrices have had applications on areas like geometry
problems, robot navigation, etc. In recent years, investigation of a
similar extremal function called saturation function has gained
interests in the community although saturation of graph dated long back
to Erdős. For both the original and new extremal functions, we give an
overview of related works that extend 0-1 matrices to multidimensional
0-1 matrices.</p>
"
S10,SC1003,1,Ding,Lu,Ding Lu,2025-06-26 16:00:00,MS14,"Pencils, polynomial, and rational matrices",Thursday,16:00,16:30,110,14,,
S10,SC1003,2,Shreemayee,Bora,Shreemayee Bora,2025-06-26 16:00:00,MS14,"Pencils, polynomial, and rational matrices",Thursday,16:30,17:00,110,14,The distance to bounded realness revisited,"<p>The spectrum of a Hamiltonian matrix is symmetric with respect to the
imaginary axis. Hence its eigenvalues occur in pairs <span
class=""math inline"">(<em>λ</em>, −<em>λ̄</em>)</span> if the matrix is
complex and in quadruples, <span
class=""math inline"">(<em>λ</em>, <em>λ̄</em>, −<em>λ̄</em>, −<em>λ</em>)</span>
if the matrix is real. This pairing breaks down when the eigenvalues are
purely imaginary and this can lead to numerical challenges in
computational methods used in optimal control. The distance from a given
Hamiltonian matrix <span class=""math inline""><em>H</em></span> to a
nearest Hamiltonian matrix <span
class=""math inline""><em>H</em> + <em>Δ</em><em>H</em></span> such that
any further arbitrarily small Hamiltonian perturbation to <span
class=""math inline""><em>H</em> + <em>Δ</em><em>H</em></span> generically
removes all its purely imaginary eigenvalues is called the <em>distance
to bounded realness</em>. Algorithms for finding an upper bound of this
distance have been obtained in the literature. In this talk we will
present upper and lower bounds on the distance to <em>bounded
realness</em> which are often seen to be tight in numerical experiments.
In fact in many cases the bounds are seen to be equal. We identify
conditions under which the equality holds. In particular, we show that
our algorithm computes the distance if the Hamiltonian matrix <span
class=""math inline""><em>H</em></span> has only purely imaginary
eigenvalues with the ones of positive type being separated from those of
negative type. The key to obtaining the results is to convert the
Hamiltonian matrix eigenvalue problem into that of an eigenvalue problem
associated with a closely related Hermitian matrix pencil.</p>
<p>This is joint work with Kannan R. of the Department of Mathematics,
IIT Guwahati.</p>
"
S10,SC1003,3,Miryam,Gnazzo,Miryam Gnazzo,2025-06-26 16:00:00,MS14,"Pencils, polynomial, and rational matrices",Thursday,17:00,17:30,110,14,Stable extraction of eigenpairs from a subspace for generalized eigenvalue problems,"<p>In this talk, we consider generalized eigenvalue problems associated
with pencils in the form <span
class=""math inline""><em>A</em><em>v</em> = <em>λ</em><em>B</em><em>v</em></span>,
with <span
class=""math inline""><em>A</em>, <em>B</em> ∈ ℝ<sup><em>m</em> × <em>m</em></sup></span>.
In several frameworks, we may be interested in the numerical
approximation of a prescribed subset of eigenvectors, possibly coming
from a good approximation of part of the eigenspace. This extraction of
eigenpairs from a subspace can be done employing a class of methods
often called oblique projectors. They consist in solving a different
generalized eigenvalue problem <span
class=""math inline""><em>P</em><sup><em>T</em></sup><em>A</em><em>Q</em><em>v</em> = <em>λ</em><em>P</em><sup><em>T</em></sup><em>B</em><em>Q</em><em>v</em></span>,
for suitable <span
class=""math inline""><em>P</em>, <em>Q</em> ∈ ℝ<sup><em>m</em> × <em>n</em></sup></span>
and <span class=""math inline""><em>n</em> &lt; <em>m</em></span>. A
popular example of oblique projectors is Rayleigh-Ritz. However, it can
be observed that this method is not backward stable. The goal of this
talk consists in proposing alternative methods within the family of
oblique projectors, with the additional property of being backward
stable. Moreover, in settings where <span
class=""math inline""><em>m</em> ≫ <em>n</em></span>, we present a
randomized version of this technique, obtained via the solution a
sketched version of the generalized eigenvalue problem.</p>
"
S10,SC1003,4,Alicia,Roca,Alicia Roca,2025-06-26 16:00:00,MS14,"Pencils, polynomial, and rational matrices",Thursday,17:30,18:00,110,14,Row completion of polynomial and rational matrices and partial prescription of their  structure,"<p>The matrix completion problem consists in characterizing the
existence of a matrix with certain properties when a submatrix is
prescribed. It is an important problem in Matrix Theory. Completion
problems of matrices frequently arise in applications, for instance in
structural changes of the dynamics of a system or in pole placement
problems in control theory. They also appear in solutions of
perturbation problems. This work is devoted to the row completion
problem for polynomial and rational matrices. We characterize the
existence of a polynomial matrix when its complete structural data (the
invariant factors, the invariants orders at infinity, and the column and
row minimal indices) and some of its rows are prescribed, allowing the
completed matrix to increase the degree. The same problem is solved for
rational matrices. We have also solved the corresponding problem of
partial prescription of the complete structural data covering all of the
possibilities. We will show here some cases. Obviously, the results
obtained hold for the corresponding column completion problems.</p>
"
S10,SC1005,1,Mary,Flagg,Mary Flagg,2025-06-26 16:00:00,MS17,Graphs and matrices in honor of Leslie Hogben's retirement,Thursday,16:00,16:30,110,17,Reconfiguring a community,"<p>Reconfiguration is a process of transforming one feasible solution to
a problem into another feasible solution in small incremental steps
while maintaining the property of being a solution at each step. In the
case of graph theory, solutions to problems are often subsets of the
vertex set with a specific property. We refer to these as vertex set
parameters. In this talk I will share a universal approach to vertex set
parameter reconfiguration developed with Leslie Hogben and Bryan Curtis
that is applied to zero forcing variants as well as other common graph
parameters. Zero forcing was developed in this community to be an upper
bound to the nullity of any real symmetric matrix with off-diagonal zero
pattern determined by the adjacency matrix of a given graph.
Understanding zero forcing sets has applications to understanding
eigenvalues and eigenvectors of these matrices. Reconfiguration is also
a description of how Leslie Hogben has helped to change our community
for the better, one step at a time by facilitating community and
research opportunity to graduate students, new researchers and faculty
at undergraduate institutions. I will share my perspective on her
reconfiguration efforts.</p>
"
S10,SC1005,2,Shaun,Fallat,Shaun Fallat,2025-06-26 16:00:00,MS17,Graphs and matrices in honor of Leslie Hogben's retirement,Thursday,16:30,17:00,110,17,Leslie's enduring influence on the IEP-G and zero forcing,"<p>When I think about Leslie’s contributions to the IEP-G and Zero
forcing, it is easy to conjure her impact via: Handbook(s) of LA, AIM
workshops, AIM Squares, AIM ARC, BIRS FRGs, Sessions at ILAS, AMS, and
the “Boca” conferences, not to mention, the very recent IEP-G/Zero
forcing book with Shader and Lin…But Leslie has done SO much more to
steer many recent advances in this area, including her numerous research
team members from students, to postdocs, to collaborators. It is safe to
say, the Leslie has personally opened the door to the IEP-G and Zero
forcing to more people than anyone else (and it is not even close). Her
devotion to this topic and her steadfast support and encouragement to
engage with so many researchers is astonishing…I hope to highlight
several instances of Leslie’s leadership and guidance that has shaped
the direction of both the IEP-G and topics related to Zero forcing. When
you look at the past 25 years her stamp is nearly everywhere on the
IEP-G and Zero forcing. Personally, she was instrumental in supporting
my research and I am truly blessed to have published 15 papers with my
friend Dr. Leslie Hogben!</p>
"
S10,SC1005,3,Tracy,Hall,Tracy Hall,2025-06-26 16:00:00,MS17,Graphs and matrices in honor of Leslie Hogben's retirement,Thursday,17:00,17:30,110,17,,
S10,SC1005,4,Franklin,Kenter,Franklin Kenter,2025-06-26 16:00:00,MS17,Graphs and matrices in honor of Leslie Hogben's retirement,Thursday,17:30,18:00,110,17,Leaky forcing: extending zero forcing results to a fault-tolerant setting,"<p>We study a recent variation of zero forcing called leaky forcing.
Zero forcing is a propagation process on a network whereby some nodes
are initially blue with all others white. Blue vertices can “force” a
white neighbor to become blue if all other neighbors are blue. The goal
is to find the minimum number of initially blue vertices to eventually
force all vertices blue after exhaustively applying the forcing rule
above. Leaky forcing is a fault-tolerant variation of zero forcing where
certain vertices (not necessarily initially blue) cannot force. The goal
in this context is to find the minimum number of initially blue vertices
needed that can eventually force all vertices to be blue,
<span><em>regardless</em></span> of which small number of vertices can’t
force.</p>
<p>This work extends results from zero forcing in terms of leaky
forcing. New results regarding leaky forcing presented here include:</p>
<ul>
<li><p>Complete determination of all leaky forcing numbers for all
unicyclic graphs.</p></li>
<li><p>Robust upper bounds for generalized Petersen graphs.</p></li>
<li><p>Bounds for the effect of both edge removal and vertex
removal.</p></li>
<li><p>A complete characterization for which connected graphs have the
maximum possible <span class=""math inline"">1</span>-leaky forcing number
(i.e., when <span
class=""math inline""><em>Z</em><sub>(1)</sub>(<em>G</em>) = |<em>V</em>(<em>G</em>)|−1</span>).</p></li>
</ul>
<p>This is joint work with Beth Bjorkman, Lei Cao, Ryan Moruzzi, Carolyn
Reinhart and Violeta Vasilevska and is part of the AIM Mathematical
Research Communities.</p>
"
S10,SC2001,1,Joshua,Cooper,Joshua Cooper,2025-06-26 16:00:00,MS21,Linear algebra techniques in graph theory,Thursday,16:00,16:30,110,21,Determinants of Steiner distance hypermatrices,"<p>Generalizing work from the 1970s on the determinants of distance
hypermatrices of trees, we consider the hyperdeterminants of order-<span
class=""math inline""><em>k</em></span> Steiner distance hypermatrices of
trees <span class=""math inline""><em>T</em></span> on <span
class=""math inline""><em>n</em></span> vertices. We show that this
hypermatrix has the same diagonalization as a <span
class=""math inline""><em>k</em></span>-form for any <span
class=""math inline""><em>T</em></span> on <span
class=""math inline""><em>n</em></span> vertices, generalizing of a result
of Graham-Lovász, implying a tensor version of “conditional negative
definiteness”, providing new proofs of previous results of the authors
and Tauscheck, and resolving the conjecture that these hyperdeterminants
depend only on <span class=""math inline""><em>k</em></span> and <span
class=""math inline""><em>n</em></span> – as Graham-Pollak showed for
<span class=""math inline""><em>k</em> = 2</span>.</p>
"
S10,SC2001,2,,,,2025-06-26 16:00:00,MS21,Linear algebra techniques in graph theory,Thursday,16:30,17:00,110,21,,
S10,SC2001,3,Debabrota,Mondal,Debabrota Mondal,2025-06-26 16:00:00,MS21,Linear algebra techniques in graph theory,Thursday,17:00,17:30,110,21,Smallest positive eigenvalue of non-bipartite unicyclic graphs,"<p>Let <span class=""math inline""><em>G</em></span> be a simple graph
with the adjacency matrix <span
class=""math inline""><em>A</em>(<em>G</em>)</span>. By the smallest
positive eigenvalue of <span class=""math inline""><em>G</em></span>, we
mean the smallest positive eigenvalue of <span
class=""math inline""><em>A</em>(<em>G</em>)</span>, and it is denoted by
<span class=""math inline""><em>τ</em>(<em>G</em>)</span>. This spectral
parameter has significant applications in both chemical graph theory and
spectral graph theory. In the literature, the study of the smallest
positive eigenvalue has primarily focused on trees, bipartite unicyclic
graphs, and bipartite graphs. In this talk, we discuss bounds on the
smallest positive eigenvalue of non-bipartite unicyclic graphs and
characterize the extremal graphs. This talk is based on joint work with
Sasmita Barik and Subhasish Behera.</p>
"
S10,SC2001,4,Anirban,Banerjee,Anirban Banerjee,2025-06-26 16:00:00,MS21,Linear algebra techniques in graph theory,Thursday,17:30,18:00,110,21,Structural symmetries in hypergraphs and their spectra,"<p>We investigate how certain connectivity matrices capture the
structural symmetries in hypergraphs. We encode hypergraph symmetries
through two frameworks: (1) equivalence relations on the vertex set and
(2) hypergraph automorphisms. We demonstrate how these two formulations
of symmetry manifest in the spectral properties of those hypergraph
matrices. This study further identifies intriguing structural features,
we term building blocks. Moreover, the spectral patterns induced by
hypergraph symmetries provide insight into various dynamical processes,
including dynamics on networks and random walks on graphs.</p>
"
S10,SC2006,1,Juyoung,Jeong,Juyoung Jeong,2025-06-26 16:00:00,MS28,"From matrix theory to Euclidean Jordan algebras, FTvN systems, and beyond",Thursday,16:00,16:30,110,28,"Generalized convexity for spectral functions on Euclidean Jordan algebras
","<p>In a Euclidean Jordan algebra <span class=""math inline"">𝒱</span>, a
spectral function <span class=""math inline""><em>G</em> : 𝒱 → ℝ</span> is
defined as a function that depends solely on the eigenvalues of its
argument. Formally, such a function takes the form <span
class=""math inline""><em>G</em> = <em>f</em> ∘ <em>λ</em></span>, where
<span class=""math inline""><em>f</em> : ℝ<sup><em>n</em></sup> → ℝ</span>
is a (symmetric) function and <span
class=""math inline""><em>λ</em> : 𝒱 → ℝ<sup><em>n</em></sup></span>
denotes the eigenvalue mapping. It turns out that spectral functions are
invariant under algebra automorphisms of <span
class=""math inline"">𝒱</span>. Due to their simple yet elegant structure
and wide applicability, spectral functions play a crucial role not only
in matrix theory but also in convex analysis, optimization, and beyond.
It has been observed that <span class=""math inline""><em>G</em></span> is
(strictly) convex if and only if so is the associated function <span
class=""math inline""><em>f</em></span>, which we call a transfer
principle for (strict) convexity. In this talk, we will explore
analogous transfer principle for generalized notions of convexity,
including strong convexity, quasi-convexity, pseudo-convexity, and
related concepts.</p>
"
S10,SC2006,2,Muddappa,Gowda,Muddappa Gowda,2025-06-26 16:00:00,MS28,"From matrix theory to Euclidean Jordan algebras, FTvN systems, and beyond",Thursday,16:30,17:00,110,28,Commutativity concepts relative to transformation/matrix groups and semi-FTvN systems,"<p>We introduce the concepts of <span><em>commutativity</em></span>
relative to a transformation/matrix group and <span><em>strong
commutativity</em></span> in the setting of a semi-FTvN system and show
their appearance as optimality conditions in certain optimization
problems. In the setting of a semi-FTvN system (in particular, in an
FTvN system), we show that strong commutativity implies commutativity
and observe that in the special case of Euclidean Jordan algebra,
commutativity and strong commutativity concepts reduce, respectively, to
those of operator and strong operator commutativity. We demonstrate that
every complete hyperbolic polynomial induces a semi-FTvN system. By way
of an application, we describe several commutation principles.</p>
"
